GSM4118072	Central Nervous System	3724	0.6555849395809037	0.30415443378172946	0.3133547388919004	0.3107146457124813
GSM4117772	Liver	2448	0.4626677810124393	0.3359522759272476	0.30485967426433047	0.32922632866039037
GSM4117805	Heart	2019	0.6193599026207877	0.4737526944689082	0.39686852172574905	0.4317465777051672
